Year,MDB,Region,Industry,Production,Units_Q,Q_meta,Commodity_price,Units_Y,GVIAP,G_meta
2020,nMDB,QLD Moonie,Pastures - Hay,6040,tonnes,7,359.8579545,$/t,2173627,2
2006,nMDB,QLD Moonie,Rice,0,tonnes,7,373.9185879,$/t,0,2
2007,nMDB,QLD Moonie,Rice,0,tonnes,7,449.0564573,$/t,0,2
2008,nMDB,QLD Moonie,Rice,0,tonnes,7,534.3109469,$/t,0,2
2009,nMDB,QLD Moonie,Rice,0,tonnes,7,706.6956577,$/t,0,2
2010,nMDB,QLD Moonie,Rice,0,tonnes,7,557.7509204,$/t,0,2
2011,nMDB,QLD Moonie,Rice,0,tonnes,7,284.0412539,$/t,0,2
2012,nMDB,QLD Moonie,Rice,0,tonnes,7,312.3357148,$/t,0,2
2013,nMDB,QLD Moonie,Rice,0,tonnes,7,294.0733483,$/t,0,2
2014,nMDB,QLD Moonie,Rice,NA,tonnes,6,374.3915161,$/t,NA,6
2015,nMDB,QLD Moonie,Rice,NA,tonnes,6,427.6316528,$/t,NA,6
2016,nMDB,QLD Moonie,Rice,NA,tonnes,6,447.3401776,$/t,NA,6
2017,nMDB,QLD Moonie,Rice,NA,tonnes,6,328.3032086,$/t,NA,6
2018,nMDB,QLD Moonie,Rice,NA,tonnes,6,398.5611622,$/t,NA,6
2019,nMDB,QLD Moonie,Rice,0,tonnes,7,520.2299539,$/t,0,2
2020,nMDB,QLD Moonie,Rice,0,tonnes,7,769.1999515,$/t,0,2
2006,nMDB,QLD Moonie,Vegetables,NA,Quantity Index,6,183.3122284,Index,NA,6
2007,nMDB,QLD Moonie,Vegetables,NA,Quantity Index,6,188.0442001,Index,NA,6
2008,nMDB,QLD Moonie,Vegetables,170,Quantity Index,7,197.8850974,Index,33656,2
2009,nMDB,QLD Moonie,Vegetables,133,Quantity Index,7,190.8960444,Index,25444,2
2010,nMDB,QLD Moonie,Vegetables,80,Quantity Index,7,183.4651062,Index,14750,2
2011,nMDB,QLD Moonie,Vegetables,147,Quantity Index,7,198.0200298,Index,29094,2
2012,nMDB,QLD Moonie,Vegetables,101,Quantity Index,7,186.612162,Index,18827,2
2013,nMDB,QLD Moonie,Vegetables,3805,Quantity Index,7,195.4148265,Index,743580,2
2014,nMDB,QLD Moonie,Vegetables,3655,Quantity Index,7,191.6726343,Index,700481,2
2015,nMDB,QLD Moonie,Vegetables,3810,Quantity Index,7,193.8569763,Index,738601,2
2016,nMDB,QLD Moonie,Vegetables,3510,Quantity Index,7,184.6275015,Index,648082,2
2017,nMDB,QLD Moonie,Vegetables,8575,Quantity Index,7,184.6269725,Index,1583100,2
2018,nMDB,QLD Moonie,Vegetables,4440,Quantity Index,7,184.6263542,Index,819759,2
2019,nMDB,QLD Moonie,Vegetables,4695,Quantity Index,7,184.6278663,Index,866867,2
2020,nMDB,QLD Moonie,Vegetables,2748,Quantity Index,7,185.6549735,Index,510115,2
2006,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,11510.18958,$/t,NA,6
2007,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,9582.048331,$/t,NA,6
2008,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,5448.615046,$/t,NA,6
2009,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,6118.05668,$/t,NA,6
2010,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,5008.225837,$/t,NA,6
2011,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,5917.11435,$/t,NA,6
2012,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,4858.514627,$/t,NA,6
2013,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,6220.782398,$/t,NA,6
2014,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,6827.231612,$/t,NA,6
2015,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,8769.155159,$/t,NA,6
2016,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,10251.52355,$/t,NA,6
2017,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,7139.536995,$/t,NA,6
2018,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,6592.384768,$/t,NA,6
2019,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,7600.219058,$/t,NA,6
2020,nMDB,QLD Warrego-Paroo,Almonds,NA,tonnes,6,7118.963784,$/t,NA,6
2006,nMDB,QLD Warrego-Paroo,Cotton,NA,tonnes,6,2283.561906,$/t,NA,6
2007,nMDB,QLD Warrego-Paroo,Cotton,NA,tonnes,6,2391.134567,$/t,NA,6
2008,nMDB,QLD Warrego-Paroo,Cotton,0,tonnes,7,2459.105979,$/t,0,2
2009,nMDB,QLD Warrego-Paroo,Cotton,0,tonnes,7,2629.558525,$/t,0,2
2010,nMDB,QLD Warrego-Paroo,Cotton,NA,tonnes,6,2613.360268,$/t,NA,6
2011,nMDB,QLD Warrego-Paroo,Cotton,12855,tonnes,1,2648.423522,$/t,34045144,7
2012,nMDB,QLD Warrego-Paroo,Cotton,0,tonnes,7,2785.55846,$/t,0,2
2013,nMDB,QLD Warrego-Paroo,Cotton,0,tonnes,7,2394.873759,$/t,0,2
2014,nMDB,QLD Warrego-Paroo,Cotton,NA,tonnes,6,2493.266841,$/t,NA,6
2015,nMDB,QLD Warrego-Paroo,Cotton,NA,tonnes,6,2427.937221,$/t,NA,6
2016,nMDB,QLD Warrego-Paroo,Cotton,NA,tonnes,6,2597.290254,$/t,NA,6
2017,nMDB,QLD Warrego-Paroo,Cotton,NA,tonnes,6,2279.040994,$/t,NA,6
2018,nMDB,QLD Warrego-Paroo,Cotton,NA,tonnes,6,2722.869025,$/t,NA,6
2019,nMDB,QLD Warrego-Paroo,Cotton,0,tonnes,7,2764.340623,$/t,0,2
2020,nMDB,QLD Warrego-Paroo,Cotton,0,tonnes,7,2458.667061,$/t,0,2
2006,nMDB,QLD Warrego-Paroo,Dairy,NA,Litres,6,45.35562798,c/L,NA,6
2007,nMDB,QLD Warrego-Paroo,Dairy,0,Litres,7,44.18388953,c/L,0,2
2008,nMDB,QLD Warrego-Paroo,Dairy,0,Litres,7,63.86017256,c/L,0,2
2009,nMDB,QLD Warrego-Paroo,Dairy,NA,Litres,6,52.93991903,c/L,NA,6
2010,nMDB,QLD Warrego-Paroo,Dairy,NA,Litres,6,45.51564231,c/L,NA,6
2011,nMDB,QLD Warrego-Paroo,Dairy,0,Litres,7,51.1190167,c/L,0,2
2012,nMDB,QLD Warrego-Paroo,Dairy,0,Litres,7,48.58514627,c/L,0,2
2013,nMDB,QLD Warrego-Paroo,Dairy,0,Litres,7,45.46826407,c/L,0,2
2014,nMDB,QLD Warrego-Paroo,Dairy,NA,Litres,6,56.37971912,c/L,NA,6
2015,nMDB,QLD Warrego-Paroo,Dairy,NA,Litres,6,52.50666978,c/L,NA,6
2016,nMDB,QLD Warrego-Paroo,Dairy,0,Litres,7,47.94722992,c/L,0,2
2017,nMDB,QLD Warrego-Paroo,Dairy,NA,Litres,6,42.94221516,c/L,NA,6
2018,nMDB,QLD Warrego-Paroo,Dairy,0,Litres,7,47.16344365,c/L,0,2
2019,nMDB,QLD Warrego-Paroo,Dairy,0,Litres,7,50.41205016,c/L,0,2
2020,nMDB,QLD Warrego-Paroo,Dairy,0,Litres,7,54.89484089,c/L,0,2
2006,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,189.550382,Index,NA,6
2007,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,244.9244975,Index,NA,6
2008,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,191.052645,Index,NA,6
2009,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,185.0507341,Index,NA,6
2010,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,178.8605428,Index,NA,6
2011,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,215.1628869,Index,NA,6
2012,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,209.8483524,Index,NA,6
2013,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,176.9671937,Index,NA,6
2014,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,174.8881714,Index,NA,6
2015,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,184.4613059,Index,NA,6
2016,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,172.9895939,Index,NA,6
2017,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,172.9890981,Index,NA,6
2018,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,172.9885187,Index,NA,6
2019,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,172.9899356,Index,NA,6
2020,nMDB,QLD Warrego-Paroo,Fruit,NA,Quantity Index,6,173.9522996,Index,NA,6
2006,nMDB,QLD Warrego-Paroo,Grapevines,NA,tonnes,6,844.080569,$/t,NA,6
2007,nMDB,QLD Warrego-Paroo,Grapevines,NA,tonnes,6,871.7002301,$/t,NA,6
2008,nMDB,QLD Warrego-Paroo,Grapevines,1359,tonnes,7,1013.265238,$/t,1377045,2
2009,nMDB,QLD Warrego-Paroo,Grapevines,92,tonnes,1,658.0032389,$/t,60774,7
2010,nMDB,QLD Warrego-Paroo,Grapevines,599,tonnes,1,566.1998364,$/t,339128,7
2011,nMDB,QLD Warrego-Paroo,Grapevines,559,tonnes,1,527.0952333,$/t,294858,7
2012,nMDB,QLD Warrego-Paroo,Grapevines,201,tonnes,1,529.8094522,$/t,106492,7
2013,nMDB,QLD Warrego-Paroo,Grapevines,200,tonnes,1,591.1002415,$/t,118220,7
2014,nMDB,QLD Warrego-Paroo,Grapevines,594,tonnes,1,514.5022572,$/t,305614,7
2015,nMDB,QLD Warrego-Paroo,Grapevines,220,tonnes,1,514.8148351,$/t,113259,7
2016,nMDB,QLD Warrego-Paroo,Grapevines,71,tonnes,1,581.0269861,$/t,41253,7
2017,nMDB,QLD Warrego-Paroo,Grapevines,70,tonnes,1,613.8586677,$/t,42970,7
2018,nMDB,QLD Warrego-Paroo,Grapevines,100,tonnes,1,637.0461335,$/t,63768,7
2019,nMDB,QLD Warrego-Paroo,Grapevines,431,tonnes,7,691.9223634,$/t,298444,2
2020,nMDB,QLD Warrego-Paroo,Grapevines,302,tonnes,7,703.7237246,$/t,212467,2
2006,nMDB,QLD Warrego-Paroo,Other broadacre,0,tonnes,7,488.229584,$/t,0,2
2007,nMDB,QLD Warrego-Paroo,Other broadacre,0,tonnes,7,655.0838319,$/t,0,2
2008,nMDB,QLD Warrego-Paroo,Other broadacre,0,tonnes,7,854.4373783,$/t,0,2
2009,nMDB,QLD Warrego-Paroo,Other broadacre,NA,tonnes,6,732.6476923,$/t,NA,6
2010,nMDB,QLD Warrego-Paroo,Other broadacre,0,tonnes,7,528.2194012,$/t,0,2
2011,nMDB,QLD Warrego-Paroo,Other broadacre,0,tonnes,7,638.0424404,$/t,0,2
2012,nMDB,QLD Warrego-Paroo,Other broadacre,0,tonnes,7,602.3353149,$/t,0,2
2013,nMDB,QLD Warrego-Paroo,Other broadacre,0,tonnes,7,633.7563449,$/t,0,2
2014,nMDB,QLD Warrego-Paroo,Other broadacre,NA,tonnes,6,582.9070162,$/t,NA,6
2015,nMDB,QLD Warrego-Paroo,Other broadacre,0,tonnes,7,523.9931078,$/t,0,2
2016,nMDB,QLD Warrego-Paroo,Other broadacre,0,tonnes,7,578.5169668,$/t,0,2
2017,nMDB,QLD Warrego-Paroo,Other broadacre,0,tonnes,7,556.4639128,$/t,0,2
2018,nMDB,QLD Warrego-Paroo,Other broadacre,24,tonnes,7,538.8916888,$/t,13176,2
2019,nMDB,QLD Warrego-Paroo,Other broadacre,0,tonnes,7,588.2991785,$/t,0,2
2020,nMDB,QLD Warrego-Paroo,Other broadacre,0,tonnes,7,615.3916667,$/t,0,2
2006,nMDB,QLD Warrego-Paroo,Other cereals,NA,tonnes,6,287.8437626,$/t,NA,6
2007,nMDB,QLD Warrego-Paroo,Other cereals,0,tonnes,7,365.1845866,$/t,0,2
2008,nMDB,QLD Warrego-Paroo,Other cereals,0,tonnes,7,508.4463074,$/t,0,2
2009,nMDB,QLD Warrego-Paroo,Other cereals,NA,tonnes,6,366.4111921,$/t,NA,6
2010,nMDB,QLD Warrego-Paroo,Other cereals,NA,tonnes,6,280.6341633,$/t,NA,6
2011,nMDB,QLD Warrego-Paroo,Other cereals,0,tonnes,7,372.5952401,$/t,0,2
2012,nMDB,QLD Warrego-Paroo,Other cereals,0,tonnes,7,299.6815141,$/t,0,2
2013,nMDB,QLD Warrego-Paroo,Other cereals,0,tonnes,7,371.0165272,$/t,0,2
2014,nMDB,QLD Warrego-Paroo,Other cereals,0,tonnes,7,347.1586843,$/t,0,2
2015,nMDB,QLD Warrego-Paroo,Other cereals,0,tonnes,7,334.9545556,$/t,0,2
2016,nMDB,QLD Warrego-Paroo,Other cereals,0,tonnes,7,324.5605339,$/t,0,2
2017,nMDB,QLD Warrego-Paroo,Other cereals,0,tonnes,7,274.9998008,$/t,0,2
2018,nMDB,QLD Warrego-Paroo,Other cereals,0,tonnes,7,305.7518409,$/t,0,2
2019,nMDB,QLD Warrego-Paroo,Other cereals,0,tonnes,7,400.067449,$/t,0,2
2020,nMDB,QLD Warrego-Paroo,Other cereals,0,tonnes,7,371.6,$/t,0,2
2006,nMDB,QLD Warrego-Paroo,Pastures - Grazing,NA,Quantity Index,6,86.60292787,Index,NA,6
2007,nMDB,QLD Warrego-Paroo,Pastures - Grazing,86978,Quantity Index,7,84.21870114,Index,7325214,2
2008,nMDB,QLD Warrego-Paroo,Pastures - Grazing,NA,Quantity Index,6,121.7940059,Index,NA,6
2009,nMDB,QLD Warrego-Paroo,Pastures - Grazing,46065,Quantity Index,7,101.2085129,Index,4662217,2
2010,nMDB,QLD Warrego-Paroo,Pastures - Grazing,NA,Quantity Index,6,86.42311106,Index,NA,6
2011,nMDB,QLD Warrego-Paroo,Pastures - Grazing,31320,Quantity Index,7,96.72808609,Index,3029563,2
2012,nMDB,QLD Warrego-Paroo,Pastures - Grazing,0,Quantity Index,7,91.77955728,Index,0,2
2013,nMDB,QLD Warrego-Paroo,Pastures - Grazing,0,Quantity Index,7,85.27115503,Index,0,2
2014,nMDB,QLD Warrego-Paroo,Pastures - Grazing,78596,Quantity Index,7,105.4992932,Index,8291783,2
2015,nMDB,QLD Warrego-Paroo,Pastures - Grazing,9225,Quantity Index,7,99.48762041,Index,917742,2
2016,nMDB,QLD Warrego-Paroo,Pastures - Grazing,7478,Quantity Index,7,90.14382158,Index,674096,2
2017,nMDB,QLD Warrego-Paroo,Pastures - Grazing,0,Quantity Index,7,82.11326853,Index,0,2
2018,nMDB,QLD Warrego-Paroo,Pastures - Grazing,7089,Quantity Index,7,90.00657185,Index,638046,2
2019,nMDB,QLD Warrego-Paroo,Pastures - Grazing,0,Quantity Index,7,96.20620261,Index,0,2
2020,nMDB,QLD Warrego-Paroo,Pastures - Grazing,0,Quantity Index,7,100,Index,0,2
2006,nMDB,QLD Warrego-Paroo,Pastures - Hay,NA,tonnes,6,158.7598298,$/t,NA,6
2007,nMDB,QLD Warrego-Paroo,Pastures - Hay,NA,tonnes,6,283.3862044,$/t,NA,6
2008,nMDB,QLD Warrego-Paroo,Pastures - Hay,NA,tonnes,6,276.3811412,$/t,NA,6
2009,nMDB,QLD Warrego-Paroo,Pastures - Hay,NA,tonnes,6,237.5589691,$/t,NA,6
2010,nMDB,QLD Warrego-Paroo,Pastures - Hay,NA,tonnes,6,181.7773842,$/t,NA,6
2011,nMDB,QLD Warrego-Paroo,Pastures - Hay,607,tonnes,7,136.4333091,$/t,82840,2
2012,nMDB,QLD Warrego-Paroo,Pastures - Hay,8824,tonnes,7,133.7113109,$/t,1179925,2
2013,nMDB,QLD Warrego-Paroo,Pastures - Hay,0,tonnes,7,155.173298,$/t,0,2
2014,nMDB,QLD Warrego-Paroo,Pastures - Hay,0,tonnes,7,168.0272339,$/t,0,2
2015,nMDB,QLD Warrego-Paroo,Pastures - Hay,28,tonnes,7,249.0569399,$/t,7053,2
2016,nMDB,QLD Warrego-Paroo,Pastures - Hay,1995,tonnes,7,254.11595,$/t,507009,2
2017,nMDB,QLD Warrego-Paroo,Pastures - Hay,118,tonnes,7,220.8458858,$/t,26090,2
2018,nMDB,QLD Warrego-Paroo,Pastures - Hay,19,tonnes,7,194.9627831,$/t,3716,2
2019,nMDB,QLD Warrego-Paroo,Pastures - Hay,1077,tonnes,7,355.0949254,$/t,382574,2
2020,nMDB,QLD Warrego-Paroo,Pastures - Hay,2096,tonnes,7,359.8579545,$/t,754204,2
2006,nMDB,QLD Warrego-Paroo,Rice,0,tonnes,7,373.9185879,$/t,0,2
2007,nMDB,QLD Warrego-Paroo,Rice,0,tonnes,7,449.0564573,$/t,0,2
2008,nMDB,QLD Warrego-Paroo,Rice,0,tonnes,7,534.3109469,$/t,0,2
2009,nMDB,QLD Warrego-Paroo,Rice,0,tonnes,7,706.6956577,$/t,0,2
2010,nMDB,QLD Warrego-Paroo,Rice,0,tonnes,7,557.7509204,$/t,0,2
2011,nMDB,QLD Warrego-Paroo,Rice,0,tonnes,7,284.0412539,$/t,0,2
2012,nMDB,QLD Warrego-Paroo,Rice,0,tonnes,7,312.3357148,$/t,0,2
2013,nMDB,QLD Warrego-Paroo,Rice,0,tonnes,7,294.0733483,$/t,0,2
2014,nMDB,QLD Warrego-Paroo,Rice,NA,tonnes,6,374.3915161,$/t,NA,6
2015,nMDB,QLD Warrego-Paroo,Rice,NA,tonnes,6,427.6316528,$/t,NA,6
2016,nMDB,QLD Warrego-Paroo,Rice,NA,tonnes,6,447.3401776,$/t,NA,6
2017,nMDB,QLD Warrego-Paroo,Rice,NA,tonnes,6,328.3032086,$/t,NA,6
2018,nMDB,QLD Warrego-Paroo,Rice,NA,tonnes,6,398.5611622,$/t,NA,6
2019,nMDB,QLD Warrego-Paroo,Rice,0,tonnes,7,520.2299539,$/t,0,2
2020,nMDB,QLD Warrego-Paroo,Rice,0,tonnes,7,769.1999515,$/t,0,2
2006,nMDB,QLD Warrego-Paroo,Vegetables,NA,Quantity Index,6,183.3122284,Index,NA,6
2007,nMDB,QLD Warrego-Paroo,Vegetables,NA,Quantity Index,6,188.0442001,Index,NA,6
2008,nMDB,QLD Warrego-Paroo,Vegetables,NA,Quantity Index,6,197.8850974,Index,NA,6
2009,nMDB,QLD Warrego-Paroo,Vegetables,NA,Quantity Index,6,190.8960444,Index,NA,6
2010,nMDB,QLD Warrego-Paroo,Vegetables,0,Quantity Index,7,183.4651062,Index,0,2
2011,nMDB,QLD Warrego-Paroo,Vegetables,0,Quantity Index,7,198.0200298,Index,0,2
2012,nMDB,QLD Warrego-Paroo,Vegetables,0,Quantity Index,7,186.612162,Index,0,2
2013,nMDB,QLD Warrego-Paroo,Vegetables,0,Quantity Index,7,195.4148265,Index,0,2
2014,nMDB,QLD Warrego-Paroo,Vegetables,NA,Quantity Index,6,191.6726343,Index,NA,6
2015,nMDB,QLD Warrego-Paroo,Vegetables,0,Quantity Index,7,193.8569763,Index,0,2
2016,nMDB,QLD Warrego-Paroo,Vegetables,NA,Quantity Index,6,184.6275015,Index,NA,6
2017,nMDB,QLD Warrego-Paroo,Vegetables,NA,Quantity Index,6,184.6269725,Index,NA,6
2018,nMDB,QLD Warrego-Paroo,Vegetables,NA,Quantity Index,6,184.6263542,Index,NA,6
2019,nMDB,QLD Warrego-Paroo,Vegetables,0,Quantity Index,7,184.6278663,Index,0,2
2020,nMDB,QLD Warrego-Paroo,Vegetables,0,Quantity Index,7,185.6549735,Index,0,2
2006,sMDB,SA Adelaide and Mt Lofty,Almonds,778,tonnes,1,11510.18958,$/t,8954949,7
2007,sMDB,SA Adelaide and Mt Lofty,Almonds,230,tonnes,1,9582.048331,$/t,2206734,7
2008,sMDB,SA Adelaide and Mt Lofty,Almonds,530,tonnes,3,5448.615046,$/t,2889132,7
2009,sMDB,SA Adelaide and Mt Lofty,Almonds,830,tonnes,1,6118.05668,$/t,5079227,7
2010,sMDB,SA Adelaide and Mt Lofty,Almonds,640,tonnes,3,5008.225837,$/t,3207545,7
2011,sMDB,SA Adelaide and Mt Lofty,Almonds,451,tonnes,1,5917.11435,$/t,2666892,7
2012,sMDB,SA Adelaide and Mt Lofty,Almonds,526,tonnes,1,4858.514627,$/t,2557493,7
2013,sMDB,SA Adelaide and Mt Lofty,Almonds,733,tonnes,1,6220.782398,$/t,4562166,7
2014,sMDB,SA Adelaide and Mt Lofty,Almonds,162,tonnes,1,6827.231612,$/t,1106078,7
2015,sMDB,SA Adelaide and Mt Lofty,Almonds,226,tonnes,1,8769.155159,$/t,1979606,7
2016,sMDB,SA Adelaide and Mt Lofty,Almonds,543,tonnes,1,10251.52355,$/t,5563326,7
2017,sMDB,SA Adelaide and Mt Lofty,Almonds,722,tonnes,1,7139.536995,$/t,5156695,7
2018,sMDB,SA Adelaide and Mt Lofty,Almonds,386,tonnes,1,6592.384768,$/t,2541722,7
2019,sMDB,SA Adelaide and Mt Lofty,Almonds,337,tonnes,7,7600.219058,$/t,2563892,2
2020,sMDB,SA Adelaide and Mt Lofty,Almonds,NA,tonnes,6,7118.963784,$/t,NA,6
2006,sMDB,SA Adelaide and Mt Lofty,Cotton,0,tonnes,7,2283.561906,$/t,0,2
2007,sMDB,SA Adelaide and Mt Lofty,Cotton,0,tonnes,7,2391.134567,$/t,0,2
2008,sMDB,SA Adelaide and Mt Lofty,Cotton,0,tonnes,7,2459.105979,$/t,0,2
2009,sMDB,SA Adelaide and Mt Lofty,Cotton,0,tonnes,7,2629.558525,$/t,0,2
2010,sMDB,SA Adelaide and Mt Lofty,Cotton,NA,tonnes,6,2613.360268,$/t,NA,6
2011,sMDB,SA Adelaide and Mt Lofty,Cotton,0,tonnes,7,2648.423522,$/t,0,2
2012,sMDB,SA Adelaide and Mt Lofty,Cotton,0,tonnes,7,2785.55846,$/t,0,2
2013,sMDB,SA Adelaide and Mt Lofty,Cotton,0,tonnes,7,2394.873759,$/t,0,2
2014,sMDB,SA Adelaide and Mt Lofty,Cotton,NA,tonnes,6,2493.266841,$/t,NA,6
2015,sMDB,SA Adelaide and Mt Lofty,Cotton,NA,tonnes,6,2427.937221,$/t,NA,6
2016,sMDB,SA Adelaide and Mt Lofty,Cotton,NA,tonnes,6,2597.290254,$/t,NA,6
2017,sMDB,SA Adelaide and Mt Lofty,Cotton,NA,tonnes,6,2279.040994,$/t,NA,6
2018,sMDB,SA Adelaide and Mt Lofty,Cotton,NA,tonnes,6,2722.869025,$/t,NA,6
2019,sMDB,SA Adelaide and Mt Lofty,Cotton,0,tonnes,7,2764.340623,$/t,0,2
2020,sMDB,SA Adelaide and Mt Lofty,Cotton,0,tonnes,7,2458.667061,$/t,0,2
2006,sMDB,SA Adelaide and Mt Lofty,Dairy,68247044,Litres,7,45.35562798,c/L,30953876,2
2007,sMDB,SA Adelaide and Mt Lofty,Dairy,NA,Litres,6,44.18388953,c/L,NA,6
2008,sMDB,SA Adelaide and Mt Lofty,Dairy,51369517,Litres,7,63.86017256,c/L,32804662,2
2009,sMDB,SA Adelaide and Mt Lofty,Dairy,NA,Litres,6,52.93991903,c/L,NA,6
2010,sMDB,SA Adelaide and Mt Lofty,Dairy,49168878,Litres,7,45.51564231,c/L,22379531,2
2011,sMDB,SA Adelaide and Mt Lofty,Dairy,40883493,Litres,7,51.1190167,c/L,20899239,2
2012,sMDB,SA Adelaide and Mt Lofty,Dairy,50404740,Litres,7,48.58514627,c/L,24489217,2
2013,sMDB,SA Adelaide and Mt Lofty,Dairy,54104478,Litres,7,45.46826407,c/L,24600367,2
2014,sMDB,SA Adelaide and Mt Lofty,Dairy,56856678,Litres,7,56.37971912,c/L,32055635,2
2015,sMDB,SA Adelaide and Mt Lofty,Dairy,56488056,Litres,7,52.50666978,c/L,29659997,2
2016,sMDB,SA Adelaide and Mt Lofty,Dairy,36490521,Litres,7,47.94722992,c/L,17496194,2
2017,sMDB,SA Adelaide and Mt Lofty,Dairy,16487074,Litres,7,42.94221516,c/L,7079915,2
2018,sMDB,SA Adelaide and Mt Lofty,Dairy,24462142,Litres,7,47.16344365,c/L,11537188,2
2019,sMDB,SA Adelaide and Mt Lofty,Dairy,13429065,Litres,7,50.41205016,c/L,6769867,2
2020,sMDB,SA Adelaide and Mt Lofty,Dairy,39690631,Litres,7,54.89484089,c/L,21788109,2
2006,sMDB,SA Adelaide and Mt Lofty,Fruit,451849,Quantity Index,7,189.550382,Index,85648184,2
2007,sMDB,SA Adelaide and Mt Lofty,Fruit,471276,Quantity Index,7,244.9244975,Index,115427041,2
2008,sMDB,SA Adelaide and Mt Lofty,Fruit,525166,Quantity Index,7,191.052645,Index,100334340,2
2009,sMDB,SA Adelaide and Mt Lofty,Fruit,584686,Quantity Index,7,185.0507341,Index,108196499,2
2010,sMDB,SA Adelaide and Mt Lofty,Fruit,500440,Quantity Index,7,178.8605428,Index,89509054,2
2011,sMDB,SA Adelaide and Mt Lofty,Fruit,400621,Quantity Index,7,215.1628869,Index,86198683,2
2012,sMDB,SA Adelaide and Mt Lofty,Fruit,394566,Quantity Index,7,209.8483524,Index,82799020,2
2013,sMDB,SA Adelaide and Mt Lofty,Fruit,456938,Quantity Index,7,176.9671937,Index,80863072,2
2014,sMDB,SA Adelaide and Mt Lofty,Fruit,597748,Quantity Index,7,174.8881714,Index,104539040,2
2015,sMDB,SA Adelaide and Mt Lofty,Fruit,547053,Quantity Index,7,184.4613059,Index,100910156,2
2016,sMDB,SA Adelaide and Mt Lofty,Fruit,577415,Quantity Index,7,172.9895939,Index,99886776,2
2017,sMDB,SA Adelaide and Mt Lofty,Fruit,514359,Quantity Index,7,172.9890981,Index,88978572,2
2018,sMDB,SA Adelaide and Mt Lofty,Fruit,500504,Quantity Index,7,172.9885187,Index,86581379,2
2019,sMDB,SA Adelaide and Mt Lofty,Fruit,504865,Quantity Index,7,172.9899356,Index,87336605,2
2020,sMDB,SA Adelaide and Mt Lofty,Fruit,NA,Quantity Index,6,173.9522996,Index,NA,6
2006,sMDB,SA Adelaide and Mt Lofty,Grapevines,225583,tonnes,7,844.080569,$/t,190410558,2
2007,sMDB,SA Adelaide and Mt Lofty,Grapevines,160132,tonnes,7,871.7002301,$/t,139586920,2
2008,sMDB,SA Adelaide and Mt Lofty,Grapevines,203257,tonnes,7,1013.265238,$/t,205953316,2
2009,sMDB,SA Adelaide and Mt Lofty,Grapevines,116103,tonnes,1,658.0032389,$/t,76395992,7
2010,sMDB,SA Adelaide and Mt Lofty,Grapevines,162927,tonnes,1,566.1998364,$/t,92249348,7
2011,sMDB,SA Adelaide and Mt Lofty,Grapevines,168976,tonnes,1,527.0952333,$/t,89066274,7
2012,sMDB,SA Adelaide and Mt Lofty,Grapevines,104190,tonnes,1,529.8094522,$/t,55201014,7
2013,sMDB,SA Adelaide and Mt Lofty,Grapevines,101614,tonnes,1,591.1002415,$/t,60064070,7
2014,sMDB,SA Adelaide and Mt Lofty,Grapevines,96050,tonnes,1,514.5022572,$/t,49417928,7
2015,sMDB,SA Adelaide and Mt Lofty,Grapevines,106805,tonnes,1,514.8148351,$/t,54984934,7
2016,sMDB,SA Adelaide and Mt Lofty,Grapevines,128518,tonnes,1,581.0269861,$/t,74672246,7
2017,sMDB,SA Adelaide and Mt Lofty,Grapevines,148518,tonnes,1,613.8586677,$/t,91168756,7
2018,sMDB,SA Adelaide and Mt Lofty,Grapevines,135230,tonnes,1,637.0461335,$/t,86147450,7
